task_id,dataset_id,dataset_path,title,task_type,resolved_task_type,status,error_type,pass_rate,pass_at_final,attempt_count,strategy_used,fallback_path,stagnation_events,start_time,end_time,duration_seconds,tests_provided,tests_source,tests_path,router_rationale,router_heuristics,solver_used,solver_name,verifier_type,verifier_name,verifier_score,used_synthesized_tests,self_check_only,self_check_pass_rate,self_check_passed,memory_hint_count,memory_hints_retrieved,artifact_path,unit_test_report_path,deliverable_path,patch_path,repo_log_path,rubric_path,classification_path,verification_path,reflections_path,raw_agent_response_path,repaired_agent_response_path,failure_signature,failing_tests,last_error,llm_calls_used,timed_out,timeout_reason,unit_test_success,deliverable_success
37515489-2139-4996-9fe6-4ed09ce637be,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,test chlng,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:20.807348,2026-02-25T00:04:20.823358,0.01601,False,n/a,,Insufficient details to act on,missing_statement,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/37515489-2139-4996-9fe6-4ed09ce637be.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/37515489-2139-4996-9fe6-4ed09ce637be_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/37515489-2139-4996-9fe6-4ed09ce637be_agent_raw.txt,,,,,0.0,False,,False,True
e8231040-e63f-40c4-980c-eb815062aeec,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Topcoder Online Review - Logged out user is not shown as logged out in the uni nav on the List Project page,data_etl,data_etl,completed_data_etl,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:21.012395,2026-02-25T00:04:21.029362,0.016967,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/e8231040-e63f-40c4-980c-eb815062aeec_etl.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/e8231040-e63f-40c4-980c-eb815062aeec_data_etl.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/e8231040-e63f-40c4-980c-eb815062aeec_agent_raw.txt,,,,,0.0,False,,False,True
92515220-cce4-4bfb-9def-a941e03e148a,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Apply universal navigation to account settings page,api_backend,api_backend,completed_patch,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:21.217439,2026-02-25T00:04:21.233622,0.016183,False,n/a,,Describes backend/API endpoints,api_keywords,repo_patch,repo_patch,rubric_repo_patch,repo_patch,92.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/92515220-cce4-4bfb-9def-a941e03e148a_patch.md,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/patches/92515220-cce4-4bfb-9def-a941e03e148a.diff,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/repo_logs/92515220-cce4-4bfb-9def-a941e03e148a.json,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/92515220-cce4-4bfb-9def-a941e03e148a_repo_patch.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/92515220-cce4-4bfb-9def-a941e03e148a_agent_raw.txt,,,,,0.0,False,,False,True
5bdc4e5f-4ea0-402e-ab20-f6cfd1a49a72,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - How to check the payment sent status,data_etl,data_etl,completed_data_etl,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:21.418466,2026-02-25T00:04:21.433484,0.015018,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/5bdc4e5f-4ea0-402e-ab20-f6cfd1a49a72_etl.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/5bdc4e5f-4ea0-402e-ab20-f6cfd1a49a72_data_etl.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/5bdc4e5f-4ea0-402e-ab20-f6cfd1a49a72_agent_raw.txt,,,,,0.0,False,,False,True
0c406e64-e1db-422b-ac9a-cdcf7523320f,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,Topcoder Admin App - Consolidate Skills Manager,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:21.623544,2026-02-25T00:04:21.640498,0.016954,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/0c406e64-e1db-422b-ac9a-cdcf7523320f.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/0c406e64-e1db-422b-ac9a-cdcf7523320f_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/0c406e64-e1db-422b-ac9a-cdcf7523320f_agent_raw.txt,,,,,0.0,False,,False,True
30377279,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Test challenge 26_06,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:21.828616,2026-02-25T00:04:21.846534,0.017918,False,n/a,,Detected short screening/test challenge without requirements,test_challenge_stub,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377279.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/30377279_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377279_agent_raw.txt,,,,,0.0,False,,False,True
305e0763-dd63-4883-9133-55504503953d,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Hard | Topcoder Skill Builder Competition | ReactJS  | Annotations,data_etl,data_etl,completed_data_etl,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:22.033667,2026-02-25T00:04:22.051138,0.017471,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/305e0763-dd63-4883-9133-55504503953d_etl.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/305e0763-dd63-4883-9133-55504503953d_data_etl.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/305e0763-dd63-4883-9133-55504503953d_agent_raw.txt,,,,,0.0,False,,False,True
56b3df85-e4f4-40ab-a975-2a9e6810866e,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Topcoder Review API - Challenge and Resource API Integration,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:22.238723,2026-02-25T00:04:22.257032,0.018309,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/56b3df85-e4f4-40ab-a975-2a9e6810866e.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/56b3df85-e4f4-40ab-a975-2a9e6810866e_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/56b3df85-e4f4-40ab-a975-2a9e6810866e_agent_raw.txt,,,,,0.0,False,,False,True
array_sum_stress,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Array Sum (stress),algo_coding,algo_coding,success,success,1.0,True,1.0,contract_first,contract_first,0.0,2026-02-25T00:04:22.440270,2026-02-25T00:04:22.455214,0.014944,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/extracted_tests/array_sum_stress.json,Executable tests were provided,metadata_tests,algo_coding,algo_coding,unit_tests,unit_tests,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/unit_tests/array_sum_stress.json,,,,,,,,,,,,,0.0,False,,True,False
faa95748-8dbe-4d5b-87e1-b96d8073e31c,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - 2 Round Challenge sporadically showing as 1 round,api_backend,api_backend,completed_patch,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:22.640694,2026-02-25T00:04:22.659995,0.019301,False,n/a,,Describes backend/API endpoints,api_keywords,repo_patch,repo_patch,rubric_repo_patch,repo_patch,92.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/faa95748-8dbe-4d5b-87e1-b96d8073e31c_patch.md,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/patches/faa95748-8dbe-4d5b-87e1-b96d8073e31c.diff,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/repo_logs/faa95748-8dbe-4d5b-87e1-b96d8073e31c.json,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/faa95748-8dbe-4d5b-87e1-b96d8073e31c_repo_patch.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/faa95748-8dbe-4d5b-87e1-b96d8073e31c_agent_raw.txt,,,,,0.0,False,,False,True
155973f9-8d1b-41d2-b55f-7e7950552118,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Developer Opportunity for FICO Falcon Engineer,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:22.845745,2026-02-25T00:04:22.864487,0.018742,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/155973f9-8d1b-41d2-b55f-7e7950552118.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/155973f9-8d1b-41d2-b55f-7e7950552118_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/155973f9-8d1b-41d2-b55f-7e7950552118_agent_raw.txt,,,,,0.0,False,,False,True
30377081,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,[GIG] Azure Integration Developer,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:23.046814,2026-02-25T00:04:23.060445,0.013631,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377081.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/30377081_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377081_agent_raw.txt,,,,,0.0,False,,False,True
b0e66fb3-6bce-48c8-929f-9d8bebc76885,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Topcoder Community App - Remove perpetual scrolling on Activity Feed page while logged out,api_backend,api_backend,completed_patch,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:23.247023,2026-02-25T00:04:23.259293,0.01227,False,n/a,,Describes backend/API endpoints,api_keywords,repo_patch,repo_patch,rubric_repo_patch,repo_patch,92.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/b0e66fb3-6bce-48c8-929f-9d8bebc76885_patch.md,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/patches/b0e66fb3-6bce-48c8-929f-9d8bebc76885.diff,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/repo_logs/b0e66fb3-6bce-48c8-929f-9d8bebc76885.json,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/b0e66fb3-6bce-48c8-929f-9d8bebc76885_repo_patch.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/b0e66fb3-6bce-48c8-929f-9d8bebc76885_agent_raw.txt,,,,,0.0,False,,False,True
30377290,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,"Native Language Specialists – Japanese, Korean, and French (3-Month GIG Contract)",non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-02-25T00:04:23.449196,2026-02-25T00:04:23.462023,0.012827,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/universal_demo_mock_hardened,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377290.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/rubric/30377290_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/universal_demo_mock_hardened/deliverables/30377290_agent_raw.txt,,,,,0.0,False,,False,True
